YEAR,STATE,ACPR_NAME,AGE_GROUP,SEX,INDIGENOUS_STATUS,Admission,Exit,LOS_MONTHS,Living
2014,NSW,Nepean,0-49,M,2,6,0,0,9
2014,NSW,Nepean,100+,F,2,4,12,53.275,29
2014,NSW,Nepean,50-54,F,2,2,0,0,6
2014,NSW,Nepean,50-54,M,2,6,0,0,13
2014,NSW,Nepean,55-59,F,2,11,0,0,10
2014,NSW,Nepean,55-59,M,1,1,0,0,1
2014,NSW,Nepean,55-59,M,2,15,0,0,24
2014,NSW,Nepean,60-64,F,2,23,0,0,28
2014,NSW,Nepean,60-64,M,1,2,0,0,2
2014,NSW,Nepean,60-64,M,2,25,0,0,39
2014,NSW,Nepean,65-69,F,1,1,0,0,1
2014,NSW,Nepean,65-69,F,2,30,0,0,54
2014,NSW,Nepean,65-69,M,1,3,0,0,2
2014,NSW,Nepean,65-69,M,2,41,0,0,46
2014,NSW,Nepean,70-74,F,1,1,0,0,0
2014,NSW,Nepean,70-74,F,2,65,0,0,62
2014,NSW,Nepean,70-74,M,1,1,0,0,0
2014,NSW,Nepean,70-74,M,2,49,0,0,79
2014,NSW,Nepean,75-79,F,2,93,0,0,130
2014,NSW,Nepean,75-79,M,2,79,0,0,64
2014,NSW,Nepean,80-84,F,2,155,0,0,242
2014,NSW,Nepean,80-84,M,1,1,0,0,2
2014,NSW,Nepean,80-84,M,2,103,0,0,123
2014,NSW,Nepean,85-89,F,2,218,0,0,365
2014,NSW,Nepean,85-89,M,2,109,0,0,140
2014,NSW,Nepean,90-94,F,2,200,0,0,332
2014,NSW,Nepean,90-94,M,2,63,0,0,81
2014,NSW,Nepean,95-99,F,2,41,0,0,114
2014,NSW,Nepean,95-99,M,2,11,0,0,20
2014,NSW,New England,0-49,F,2,3,0,0,2
2014,NSW,New England,0-49,M,1,1,0,0,0
2014,NSW,New England,0-49,M,2,1,0,0,0
2014,NSW,New England,100+,F,2,2,4,69.825,27
2014,NSW,New England,100+,M,2,2,1,1.7,3
2014,NSW,New England,50-54,F,2,2,0,0,2
2014,NSW,New England,55-59,F,1,2,0,0,1
2014,NSW,New England,55-59,F,2,3,0,0,8
2014,NSW,New England,55-59,M,2,1,0,0,9
2014,NSW,New England,60-64,F,1,1,0,0,1
2014,NSW,New England,60-64,F,2,6,0,0,11
2014,NSW,New England,60-64,M,2,11,0,0,22
2014,NSW,New England,65-69,F,2,25,0,0,28
2014,NSW,New England,65-69,M,2,22,0,0,25
2014,NSW,New England,70-74,F,1,2,0,0,2
2014,NSW,New England,70-74,F,2,42,0,0,43
2014,NSW,New England,70-74,M,1,3,0,0,2
2014,NSW,New England,70-74,M,2,46,0,0,53
2014,NSW,New England,75-79,F,2,99,0,0,106
2014,NSW,New England,75-79,M,1,2,0,0,1
2014,NSW,New England,75-79,M,2,52,0,0,63
2014,NSW,New England,80-84,F,1,8,0,0,5
2014,NSW,New England,80-84,F,2,151,0,0,194
2014,NSW,New England,80-84,M,1,2,0,0,3
2014,NSW,New England,80-84,M,2,112,0,0,103
2014,NSW,New England,85-89,F,2,238,0,0,302
2014,NSW,New England,85-89,M,2,118,0,0,126
2014,NSW,New England,90-94,F,2,163,0,0,259
2014,NSW,New England,90-94,M,2,70,0,0,58
2014,NSW,New England,95-99,F,2,45,0,0,94
2014,NSW,New England,95-99,M,2,10,0,0,19
2014,NSW,Northern Sydney,0-49,F,2,10,0,0,14
2014,NSW,Northern Sydney,0-49,M,2,5,0,0,4
2014,NSW,Northern Sydney,100+,F,2,52,97,43.88659794,145
2014,NSW,Northern Sydney,100+,M,2,12,23,40.2,19
2014,NSW,Northern Sydney,50-54,F,2,8,0,0,7
2014,NSW,Northern Sydney,50-54,M,2,8,0,0,9
2014,NSW,Northern Sydney,55-59,F,2,16,0,0,23
2014,NSW,Northern Sydney,55-59,M,2,25,0,0,26
2014,NSW,Northern Sydney,60-64,F,2,42,0,0,40
2014,NSW,Northern Sydney,60-64,M,1,1,0,0,0
2014,NSW,Northern Sydney,60-64,M,2,49,0,0,53
2014,NSW,Northern Sydney,65-69,F,2,82,0,0,93
2014,NSW,Northern Sydney,65-69,M,2,108,0,0,97
2014,NSW,Northern Sydney,70-74,F,2,191,0,0,173
2014,NSW,Northern Sydney,70-74,F,3,1,0,0,5
2014,NSW,Northern Sydney,70-74,M,2,179,0,0,166
2014,NSW,Northern Sydney,75-79,F,2,402,0,0,363
2014,NSW,Northern Sydney,75-79,M,2,327,0,0,243
2014,NSW,Northern Sydney,80-84,F,1,2,0,0,1
2014,NSW,Northern Sydney,80-84,F,2,936,0,0,881
2014,NSW,Northern Sydney,80-84,M,2,595,0,0,462
2014,NSW,Northern Sydney,80-84,M,3,1,0,0,2
2014,NSW,Northern Sydney,85-89,F,1,3,0,0,3
2014,NSW,Northern Sydney,85-89,F,2,1403,0,0,1625
2014,NSW,Northern Sydney,85-89,F,3,1,0,0,7
2014,NSW,Northern Sydney,85-89,M,2,720,0,0,582
2014,NSW,Northern Sydney,90-94,F,1,1,0,0,3
2014,NSW,Northern Sydney,90-94,F,2,1172,0,0,1805
2014,NSW,Northern Sydney,90-94,M,2,545,0,0,463
2014,NSW,Northern Sydney,95-99,F,2,393,0,0,697
2014,NSW,Northern Sydney,95-99,F,3,3,0,0,2
2014,NSW,Northern Sydney,95-99,M,2,103,0,0,121
2014,NSW,Orana Far West,0-49,F,2,6,0,0,3
2014,NSW,Orana Far West,100+,F,2,1,11,45.35454545,12
2014,NSW,Orana Far West,50-54,F,2,4,0,0,5
2014,NSW,Orana Far West,50-54,M,1,1,0,0,1
2014,NSW,Orana Far West,50-54,M,2,6,0,0,4
2014,NSW,Orana Far West,55-59,F,1,3,0,0,1
2014,NSW,Orana Far West,55-59,F,2,6,0,0,9
2014,NSW,Orana Far West,60-64,F,1,2,0,0,1
2014,NSW,Orana Far West,60-64,F,2,5,0,0,7
2014,NSW,Orana Far West,60-64,M,2,9,0,0,13
2014,NSW,Orana Far West,65-69,F,1,3,0,0,3
2014,NSW,Orana Far West,65-69,F,2,13,0,0,15
2014,NSW,Orana Far West,65-69,M,2,11,0,0,19
2014,NSW,Orana Far West,70-74,F,1,1,0,0,3
2014,NSW,Orana Far West,70-74,F,2,33,0,0,40
2014,NSW,Orana Far West,70-74,M,1,4,0,0,2
2014,NSW,Orana Far West,70-74,M,2,49,0,0,36
2014,NSW,Orana Far West,75-79,F,1,5,0,0,4
2014,NSW,Orana Far West,75-79,F,2,87,0,0,69
2014,NSW,Orana Far West,75-79,M,1,5,0,0,3
2014,NSW,Orana Far West,75-79,M,2,65,0,0,57
2014,NSW,Orana Far West,80-84,F,1,1,0,0,1
2014,NSW,Orana Far West,80-84,F,2,129,0,0,159
2014,NSW,Orana Far West,80-84,M,1,1,0,0,0
2014,NSW,Orana Far West,80-84,M,2,102,0,0,71
2014,NSW,Orana Far West,85-89,F,1,5,0,0,5
2014,NSW,Orana Far West,85-89,F,2,181,0,0,251
2014,NSW,Orana Far West,85-89,M,2,85,0,0,85
2014,NSW,Orana Far West,90-94,F,2,108,0,0,179
2014,NSW,Orana Far West,90-94,M,1,1,0,0,0
2014,NSW,Orana Far West,90-94,M,2,40,0,0,43
2014,NSW,Orana Far West,95-99,F,2,35,0,0,79
2014,NSW,Orana Far West,95-99,M,2,23,0,0,17
2014,NSW,Riverina/Murray,0-49,F,1,1,0,0,1
2014,NSW,Riverina/Murray,0-49,F,2,18,0,0,6
2014,NSW,Riverina/Murray,0-49,M,1,5,0,0,2
2014,NSW,Riverina/Murray,0-49,M,2,1,0,0,3
2014,NSW,Riverina/Murray,100+,F,2,7,13,51.17692308,21
2014,NSW,Riverina/Murray,100+,M,2,1,4,47.825,2
2014,NSW,Riverina/Murray,50-54,F,1,1,0,0,0
2014,NSW,Riverina/Murray,50-54,F,2,6,0,0,3
2014,NSW,Riverina/Murray,50-54,M,1,1,0,0,1
2014,NSW,Riverina/Murray,50-54,M,2,3,0,0,0
2014,NSW,Riverina/Murray,55-59,F,1,1,0,0,2
2014,NSW,Riverina/Murray,55-59,F,2,11,0,0,13
2014,NSW,Riverina/Murray,55-59,M,1,1,0,0,1
2014,NSW,Riverina/Murray,55-59,M,2,13,0,0,19
2014,NSW,Riverina/Murray,60-64,F,1,3,0,0,0
2014,NSW,Riverina/Murray,60-64,F,2,21,0,0,17
2014,NSW,Riverina/Murray,60-64,M,1,2,0,0,3
2014,NSW,Riverina/Murray,60-64,M,2,20,0,0,25
2014,NSW,Riverina/Murray,65-69,F,2,31,0,0,41
2014,NSW,Riverina/Murray,65-69,M,1,1,0,0,1
2014,NSW,Riverina/Murray,65-69,M,2,41,0,0,43
2014,NSW,Riverina/Murray,70-74,F,1,4,0,0,1
2014,NSW,Riverina/Murray,70-74,F,2,70,0,0,75
2014,NSW,Riverina/Murray,70-74,M,1,1,0,0,1
2014,NSW,Riverina/Murray,70-74,M,2,72,0,0,81
2014,NSW,Riverina/Murray,75-79,F,1,3,0,0,2
2014,NSW,Riverina/Murray,75-79,F,2,114,0,0,144
2014,NSW,Riverina/Murray,75-79,M,1,1,0,0,1
2014,NSW,Riverina/Murray,75-79,M,2,102,0,0,97
2014,NSW,Riverina/Murray,80-84,F,1,2,0,0,4
2014,NSW,Riverina/Murray,80-84,F,2,297,0,0,298
2014,NSW,Riverina/Murray,80-84,M,1,2,0,0,1
2014,NSW,Riverina/Murray,80-84,M,2,195,0,0,169
2014,NSW,Riverina/Murray,85-89,F,1,1,0,0,0
2014,NSW,Riverina/Murray,85-89,F,2,384,0,0,493
2014,NSW,Riverina/Murray,85-89,M,2,216,0,0,189
2014,NSW,Riverina/Murray,90-94,F,2,267,0,0,434
2014,NSW,Riverina/Murray,90-94,M,2,121,0,0,121
2014,NSW,Riverina/Murray,95-99,F,2,93,0,0,159
2014,NSW,Riverina/Murray,95-99,M,2,29,0,0,37
2014,NSW,South East Sydney,0-49,F,2,4,0,0,5
2014,NSW,South East Sydney,0-49,M,2,6,0,0,10
2014,NSW,South East Sydney,100+,F,2,47,62,39.00483871,98
2014,NSW,South East Sydney,100+,M,2,8,12,13.81666667,11
2014,NSW,South East Sydney,50-54,F,2,14,0,0,12
2014,NSW,South East Sydney,50-54,M,1,2,0,0,2
2014,NSW,South East Sydney,50-54,M,2,13,0,0,16
2014,NSW,South East Sydney,55-59,F,2,30,0,0,19
2014,NSW,South East Sydney,55-59,M,2,31,0,0,40
2014,NSW,South East Sydney,60-64,F,1,1,0,0,0
2014,NSW,South East Sydney,60-64,F,2,38,0,0,50
2014,NSW,South East Sydney,60-64,M,1,3,0,0,2
2014,NSW,South East Sydney,60-64,M,2,53,0,0,84
2014,NSW,South East Sydney,65-69,F,1,3,0,0,2
2014,NSW,South East Sydney,65-69,F,2,97,0,0,102
2014,NSW,South East Sydney,65-69,M,1,2,0,0,1
2014,NSW,South East Sydney,65-69,M,2,113,0,0,130
2014,NSW,South East Sydney,70-74,F,1,4,0,0,1
2014,NSW,South East Sydney,70-74,F,2,180,0,0,170
2014,NSW,South East Sydney,70-74,M,2,184,0,0,188
2014,NSW,South East Sydney,75-79,F,2,333,0,0,367
2014,NSW,South East Sydney,75-79,F,3,1,0,0,3
2014,NSW,South East Sydney,75-79,M,1,1,0,0,0
2014,NSW,South East Sydney,75-79,M,2,320,0,0,270
2014,NSW,South East Sydney,80-84,F,1,1,0,0,1
2014,NSW,South East Sydney,80-84,F,2,754,0,0,813
2014,NSW,South East Sydney,80-84,F,3,1,0,0,6
2014,NSW,South East Sydney,80-84,M,2,469,0,0,419
2014,NSW,South East Sydney,85-89,F,2,1220,0,0,1436
2014,NSW,South East Sydney,85-89,F,3,1,0,0,8
2014,NSW,South East Sydney,85-89,M,1,1,0,0,1
2014,NSW,South East Sydney,85-89,M,2,551,0,0,540
2014,NSW,South East Sydney,90-94,F,2,811,0,0,1341
2014,NSW,South East Sydney,90-94,M,2,411,0,0,343
2014,NSW,South East Sydney,95-99,F,2,260,0,0,550
2014,NSW,South East Sydney,95-99,M,2,97,0,0,115
2014,NSW,South West Sydney,0-49,F,2,1,0,0,3
2014,NSW,South West Sydney,0-49,M,1,1,0,0,1
2014,NSW,South West Sydney,0-49,M,2,3,0,0,4
2014,NSW,South West Sydney,100+,F,2,14,39,42.25897436,50
2014,NSW,South West Sydney,100+,M,2,8,7,28.28571429,14
2014,NSW,South West Sydney,50-54,F,2,8,0,0,7
2014,NSW,South West Sydney,50-54,M,1,4,0,0,3
2014,NSW,South West Sydney,50-54,M,2,9,0,0,13
2014,NSW,South West Sydney,55-59,F,1,1,0,0,1
2014,NSW,South West Sydney,55-59,F,2,15,0,0,25
2014,NSW,South West Sydney,55-59,M,2,19,0,0,22
2014,NSW,South West Sydney,60-64,F,2,23,0,0,42
2014,NSW,South West Sydney,60-64,F,3,1,0,0,2
2014,NSW,South West Sydney,60-64,M,2,49,0,0,66
2014,NSW,South West Sydney,65-69,F,2,84,0,0,87
2014,NSW,South West Sydney,65-69,M,2,77,0,0,118
2014,NSW,South West Sydney,70-74,F,1,2,0,0,1
2014,NSW,South West Sydney,70-74,F,2,132,0,0,168
2014,NSW,South West Sydney,70-74,M,2,147,0,0,165
2014,NSW,South West Sydney,75-79,F,1,1,0,0,3
2014,NSW,South West Sydney,75-79,F,2,273,0,0,349
2014,NSW,South West Sydney,75-79,M,1,6,0,0,5
2014,NSW,South West Sydney,75-79,M,2,204,0,0,245
2014,NSW,South West Sydney,80-84,F,1,3,0,0,2
2014,NSW,South West Sydney,80-84,F,2,527,0,0,689
2014,NSW,South West Sydney,80-84,M,1,2,0,0,2
2014,NSW,South West Sydney,80-84,M,2,377,0,0,387
2014,NSW,South West Sydney,85-89,F,1,3,0,0,1
2014,NSW,South West Sydney,85-89,F,2,674,0,0,1111
2014,NSW,South West Sydney,85-89,M,2,388,0,0,439
2014,NSW,South West Sydney,90-94,F,2,498,0,0,963
2014,NSW,South West Sydney,90-94,M,2,213,0,0,299
2014,NSW,South West Sydney,95-99,F,1,1,0,0,1
2014,NSW,South West Sydney,95-99,F,2,123,0,0,286
2014,NSW,South West Sydney,95-99,M,2,38,0,0,68
2014,NSW,Southern Highlands,0-49,F,2,4,0,0,8
2014,NSW,Southern Highlands,0-49,M,1,2,0,0,1
2014,NSW,Southern Highlands,100+,F,2,4,3,9.566666667,18
2014,NSW,Southern Highlands,100+,M,2,2,3,9.4,3
2014,NSW,Southern Highlands,50-54,F,1,4,0,0,2
2014,NSW,Southern Highlands,50-54,F,2,1,0,0,6
2014,NSW,Southern Highlands,50-54,M,2,7,0,0,3
2014,NSW,Southern Highlands,55-59,F,2,11,0,0,11
2014,NSW,Southern Highlands,55-59,M,1,1,0,0,2
2014,NSW,Southern Highlands,55-59,M,2,8,0,0,10
2014,NSW,Southern Highlands,60-64,F,2,23,0,0,18
2014,NSW,Southern Highlands,60-64,M,2,7,0,0,11
2014,NSW,Southern Highlands,65-69,F,2,48,0,0,41
2014,NSW,Southern Highlands,65-69,M,2,42,0,0,31
2014,NSW,Southern Highlands,70-74,F,2,70,0,0,76
2014,NSW,Southern Highlands,70-74,M,1,2,0,0,0
2014,NSW,Southern Highlands,70-74,M,2,90,0,0,69
2014,NSW,Southern Highlands,75-79,F,1,3,0,0,2
2014,NSW,Southern Highlands,75-79,F,2,124,0,0,143
2014,NSW,Southern Highlands,75-79,M,1,1,0,0,1
2014,NSW,Southern Highlands,75-79,M,2,117,0,0,78
2014,NSW,Southern Highlands,80-84,F,1,4,0,0,1
2014,NSW,Southern Highlands,80-84,F,2,254,0,0,217
2014,NSW,Southern Highlands,80-84,M,1,3,0,0,3
2014,NSW,Southern Highlands,80-84,M,2,198,0,0,129
2014,NSW,Southern Highlands,85-89,F,1,1,0,0,0
2014,NSW,Southern Highlands,85-89,F,2,409,0,0,429
2014,NSW,Southern Highlands,85-89,M,2,205,0,0,147
2014,NSW,Southern Highlands,90-94,F,2,229,0,0,297
2014,NSW,Southern Highlands,90-94,M,2,117,0,0,89
2014,NSW,Southern Highlands,95-99,F,2,79,0,0,111
2014,NSW,Southern Highlands,95-99,M,2,39,0,0,28
2014,NSW,Western Sydney,0-49,F,1,2,0,0,0
2014,NSW,Western Sydney,0-49,F,2,15,0,0,15
2014,NSW,Western Sydney,0-49,M,2,8,0,0,13
2014,NSW,Western Sydney,100+,F,2,13,28,33.85714286,37
2014,NSW,Western Sydney,100+,M,2,2,8,33.5375,3
2014,NSW,Western Sydney,50-54,F,2,13,0,0,24
2014,NSW,Western Sydney,50-54,M,1,2,0,0,0
2014,NSW,Western Sydney,50-54,M,2,11,0,0,14
2014,NSW,Western Sydney,55-59,F,2,22,0,0,26
2014,NSW,Western Sydney,55-59,M,2,32,0,0,30
2014,NSW,Western Sydney,60-64,F,1,2,0,0,1
2014,NSW,Western Sydney,60-64,F,2,39,0,0,53
2014,NSW,Western Sydney,60-64,M,2,40,0,0,57
2014,NSW,Western Sydney,65-69,F,2,57,0,0,103
2014,NSW,Western Sydney,65-69,M,1,4,0,0,3
2014,NSW,Western Sydney,65-69,M,2,105,0,0,121
2014,NSW,Western Sydney,70-74,F,2,123,0,0,156
2014,NSW,Western Sydney,70-74,F,3,1,0,0,5
2014,NSW,Western Sydney,70-74,M,2,140,0,0,176
2014,NSW,Western Sydney,75-79,F,1,1,0,0,1
2014,NSW,Western Sydney,75-79,F,2,248,0,0,330
2014,NSW,Western Sydney,75-79,F,3,1,0,0,3
2014,NSW,Western Sydney,75-79,M,1,7,0,0,7
2014,NSW,Western Sydney,75-79,M,2,219,0,0,226
2014,NSW,Western Sydney,80-84,F,1,1,0,0,3
2014,NSW,Western Sydney,80-84,F,2,431,0,0,575
2014,NSW,Western Sydney,80-84,M,1,3,0,0,1
2014,NSW,Western Sydney,80-84,M,2,285,0,0,304
2014,NSW,Western Sydney,85-89,F,1,1,0,0,4
2014,NSW,Western Sydney,85-89,F,2,581,0,0,942
2014,NSW,Western Sydney,85-89,M,2,317,0,0,311
2014,NSW,Western Sydney,90-94,F,1,1,0,0,2
2014,NSW,Western Sydney,90-94,F,2,425,0,0,764
2014,NSW,Western Sydney,90-94,M,2,166,0,0,220
2014,NSW,Western Sydney,95-99,F,2,121,0,0,282
2014,NSW,Western Sydney,95-99,M,2,37,0,0,57
2014,NT,Alice Springs,0-49,F,2,1,0,0,1
2014,NT,Alice Springs,0-49,M,1,2,0,0,2
2014,NT,Alice Springs,50-54,F,1,1,0,0,2
2014,NT,Alice Springs,50-54,M,1,1,0,0,1
2014,NT,Alice Springs,50-54,M,2,1,0,0,0
2014,NT,Alice Springs,55-59,F,1,4,0,0,2
2014,NT,Alice Springs,55-59,F,2,1,0,0,0
2014,NT,Alice Springs,55-59,M,2,1,0,0,0
2014,NT,Alice Springs,60-64,F,1,11,0,0,9
2014,NT,Alice Springs,60-64,M,1,13,0,0,2
2014,NT,Alice Springs,60-64,M,2,1,0,0,1
2014,NT,Alice Springs,65-69,F,1,15,0,0,4
2014,NT,Alice Springs,65-69,M,1,8,0,0,2
2014,NT,Alice Springs,65-69,M,2,2,0,0,2
2014,NT,Alice Springs,70-74,F,1,8,0,0,4
2014,NT,Alice Springs,70-74,F,2,10,0,0,2
2014,NT,Alice Springs,70-74,M,1,7,0,0,6
2014,NT,Alice Springs,70-74,M,2,1,0,0,2
2014,NT,Alice Springs,75-79,F,1,17,0,0,11
2014,NT,Alice Springs,75-79,F,2,1,0,0,3
2014,NT,Alice Springs,75-79,M,1,8,0,0,2
2014,NT,Alice Springs,75-79,M,2,4,0,0,3
2014,NT,Alice Springs,80-84,F,1,12,0,0,9
2014,NT,Alice Springs,80-84,F,2,6,0,0,6
2014,NT,Alice Springs,80-84,M,1,1,0,0,2
2014,NT,Alice Springs,80-84,M,2,3,0,0,3
2014,NT,Alice Springs,85-89,F,1,6,0,0,8
2014,NT,Alice Springs,85-89,F,2,13,0,0,8
2014,NT,Alice Springs,85-89,M,1,7,0,0,2
2014,NT,Alice Springs,90-94,F,1,1,0,0,4
2014,NT,Alice Springs,90-94,F,2,6,0,0,7
2014,NT,Alice Springs,90-94,M,1,2,0,0,3
2014,NT,Barkly,50-54,F,1,1,0,0,0
2014,NT,Barkly,55-59,F,2,2,0,0,0
2014,NT,Barkly,60-64,M,1,1,0,0,0
2014,NT,Barkly,65-69,F,1,6,0,0,0
2014,NT,Barkly,70-74,F,1,1,0,0,0
2014,NT,Barkly,70-74,M,1,1,0,0,0
2014,NT,Barkly,75-79,F,1,3,0,0,0
2014,NT,Barkly,75-79,M,1,2,0,0,0
2014,NT,Barkly,80-84,F,1,2,0,0,0
2014,NT,Barkly,80-84,M,1,5,0,0,0
2014,NT,Barkly,85-89,F,1,6,0,0,0
2014,NT,Barkly,85-89,M,1,2,0,0,0
2014,NT,Barkly,90-94,F,1,3,0,0,0
2014,NT,Darwin,0-49,F,1,2,0,0,0
2014,NT,Darwin,50-54,M,1,1,0,0,3
2014,NT,Darwin,55-59,F,2,1,0,0,1
2014,NT,Darwin,60-64,F,1,2,0,0,1
2014,NT,Darwin,60-64,F,2,3,0,0,1
2014,NT,Darwin,60-64,M,2,2,0,0,2
2014,NT,Darwin,65-69,F,2,5,0,0,5
2014,NT,Darwin,65-69,M,1,2,0,0,2
2014,NT,Darwin,65-69,M,2,12,0,0,15
2014,NT,Darwin,70-74,F,1,3,0,0,4
2014,NT,Darwin,70-74,F,2,5,0,0,9
2014,NT,Darwin,70-74,M,1,3,0,0,3
2014,NT,Darwin,70-74,M,2,15,0,0,15
2014,NT,Darwin,75-79,F,1,4,0,0,2
2014,NT,Darwin,75-79,F,2,21,0,0,16
2014,NT,Darwin,75-79,M,2,26,0,0,24
2014,NT,Darwin,80-84,F,2,14,0,0,29
2014,NT,Darwin,80-84,M,1,1,0,0,2
2014,NT,Darwin,80-84,M,2,14,0,0,24
2014,NT,Darwin,85-89,F,1,1,0,0,3
2014,NT,Darwin,85-89,F,2,24,0,0,33
2014,NT,Darwin,85-89,M,2,23,0,0,13
2014,NT,Darwin,90-94,F,2,12,0,0,23
2014,NT,Darwin,90-94,M,2,10,0,0,7
2014,NT,Darwin,95-99,F,2,2,0,0,5
2014,NT,Katherine,100+,M,1,2,2,0.65,0
2014,NT,Katherine,50-54,F,1,2,0,0,1
2014,NT,Katherine,50-54,M,1,1,0,0,1
2014,NT,Katherine,55-59,M,1,1,0,0,0
2014,NT,Katherine,60-64,F,1,1,0,0,2
2014,NT,Katherine,60-64,F,2,1,0,0,2
2014,NT,Katherine,60-64,M,1,1,0,0,0
2014,NT,Katherine,65-69,F,1,8,0,0,2
2014,NT,Katherine,65-69,F,2,1,0,0,1
2014,NT,Katherine,65-69,M,1,3,0,0,1
2014,NT,Katherine,65-69,M,2,1,0,0,1
2014,NT,Katherine,70-74,F,1,8,0,0,1
2014,NT,Katherine,70-74,M,1,2,0,0,3
2014,NT,Katherine,75-79,F,1,4,0,0,5
2014,NT,Katherine,75-79,F,2,3,0,0,3
2014,NT,Katherine,75-79,M,1,2,0,0,1
2014,NT,Katherine,75-79,M,2,12,0,0,5
2014,NT,Katherine,80-84,F,1,1,0,0,4
2014,NT,Katherine,80-84,F,2,3,0,0,0
2014,NT,Katherine,80-84,M,1,3,0,0,0
2014,NT,Katherine,80-84,M,2,8,0,0,1
2014,NT,Katherine,85-89,F,1,4,0,0,2
2014,NT,Katherine,85-89,F,2,5,0,0,1
2014,NT,Katherine,85-89,M,1,1,0,0,2
2014,NT,Katherine,85-89,M,2,5,0,0,4
2014,NT,Katherine,90-94,M,2,1,0,0,1
2014,QLD,Brisbane North,0-49,F,2,1,0,0,7
2014,QLD,Brisbane North,0-49,M,2,1,0,0,5
2014,QLD,Brisbane North,100+,F,2,14,29,55.73103448,49
2014,QLD,Brisbane North,100+,M,2,3,5,17.86,0
2014,QLD,Brisbane North,50-54,F,1,1,0,0,1
2014,QLD,Brisbane North,50-54,F,2,3,0,0,3
2014,QLD,Brisbane North,50-54,M,2,5,0,0,12
2014,QLD,Brisbane North,55-59,F,1,1,0,0,0
2014,QLD,Brisbane North,55-59,F,2,7,0,0,6
2014,QLD,Brisbane North,55-59,M,2,8,0,0,9
2014,QLD,Brisbane North,60-64,F,1,7,0,0,0
2014,QLD,Brisbane North,60-64,F,2,14,0,0,30
2014,QLD,Brisbane North,60-64,M,1,1,0,0,1
2014,QLD,Brisbane North,60-64,M,2,25,0,0,43
2014,QLD,Brisbane North,65-69,F,2,35,0,0,68
2014,QLD,Brisbane North,65-69,M,1,1,0,0,2
2014,QLD,Brisbane North,65-69,M,2,43,0,0,63
2014,QLD,Brisbane North,70-74,F,2,94,0,0,108
2014,QLD,Brisbane North,70-74,M,2,75,0,0,111
2014,QLD,Brisbane North,75-79,F,2,135,0,0,206
2014,QLD,Brisbane North,75-79,M,2,146,0,0,147
2014,QLD,Brisbane North,75-79,M,3,1,0,0,1
2014,QLD,Brisbane North,80-84,F,2,277,0,0,425
2014,QLD,Brisbane North,80-84,M,1,4,0,0,2
2014,QLD,Brisbane North,80-84,M,2,183,0,0,205
2014,QLD,Brisbane North,85-89,F,1,1,0,0,3
2014,QLD,Brisbane North,85-89,F,2,388,0,0,678
2014,QLD,Brisbane North,85-89,M,2,214,0,0,254
2014,QLD,Brisbane North,90-94,F,2,318,0,0,640
2014,QLD,Brisbane North,90-94,F,3,1,0,0,7
2014,QLD,Brisbane North,90-94,M,2,133,0,0,179
2014,QLD,Brisbane North,95-99,F,2,103,0,0,239
2014,QLD,Brisbane North,95-99,M,2,27,0,0,59
2014,QLD,Brisbane South,0-49,F,2,4,0,0,5
2014,QLD,Brisbane South,0-49,M,2,4,0,0,8
